id,dim_0,dim_1,dim_2
2343,110.000000,100.000000,87.000000
2344,76.000000,69.000000,61.000000
2345,116.000000,110.000000,99.000000
2346,108.000000,102.000000,87.000000
2347,40.000000,31.000000,17.000000
2348,37.000000,24.000000,17.000000
2349,41.000000,30.000000,28.000000
2350,46.000000,39.000000,42.000000
2351,123.000000,122.000000,127.000000
2352,144.000000,151.000000,156.000000
2353,147.000000,159.000000,153.000000
2354,153.000000,154.000000,144.000000
2355,153.000000,157.000000,152.000000
2356,145.000000,145.000000,145.000000
2357,202.000000,208.000000,209.000000
2358,209.000000,220.000000,222.000000
2359,195.000000,200.000000,207.000000
2360,151.000000,152.000000,153.000000
2361,94.000000,91.000000,82.000000
2362,123.000000,117.000000,100.000000
2363,141.000000,132.000000,126.000000
2364,123.000000,116.000000,109.000000
2365,87.000000,84.000000,75.000000
2366,117.000000,109.000000,96.000000
2367,116.000000,107.000000,97.000000
2368,171.000000,159.000000,147.000000
2369,149.000000,137.000000,117.000000
2370,141.000000,132.000000,108.000000
2371,176.000000,163.000000,150.000000
2372,174.000000,162.000000,148.000000
2373,113.000000,103.000000,85.000000
2374,80.000000,71.000000,72.000000
2375,108.000000,100.000000,93.000000
2376,150.000000,142.000000,132.000000
2377,181.000000,173.000000,169.000000
2378,181.000000,173.000000,169.000000
2379,171.000000,163.000000,158.000000
2380,164.000000,157.000000,151.000000
2381,148.000000,145.000000,143.000000
2382,198.000000,191.000000,192.000000
2383,169.000000,175.000000,182.000000
2384,129.000000,152.000000,166.000000
2385,65.000000,92.000000,122.000000
2386,82.000000,108.000000,140.000000
2387,57.000000,81.000000,114.000000
2388,99.000000,114.000000,143.000000
2389,128.000000,136.000000,143.000000
2390,123.000000,119.000000,114.000000
2391,123.000000,122.000000,121.000000
2392,127.000000,122.000000,117.000000
2393,88.000000,88.000000,100.000000
2394,45.000000,53.000000,94.000000
2395,33.000000,31.000000,66.000000
2396,30.000000,28.000000,59.000000
2397,27.000000,27.000000,61.000000
2398,28.000000,32.000000,67.000000
2399,26.000000,37.000000,72.000000
2400,28.000000,36.000000,68.000000
2401,25.000000,29.000000,62.000000
2402,26.000000,29.000000,60.000000
2403,21.000000,29.000000,52.000000
2404,25.000000,43.000000,60.000000
2405,22.000000,49.000000,72.000000
2406,27.000000,65.000000,95.000000
2407,34.000000,70.000000,115.000000
2408,33.000000,69.000000,114.000000
2409,31.000000,68.000000,113.000000
2410,32.000000,66.000000,111.000000
2411,30.000000,63.000000,104.000000
2412,29.000000,59.000000,100.000000
2413,27.000000,56.000000,96.000000
2414,26.000000,56.000000,93.000000
2415,26.000000,55.000000,87.000000
2416,26.000000,55.000000,88.000000
2417,25.000000,53.000000,90.000000
2418,28.000000,56.000000,96.000000
2419,27.000000,55.000000,95.000000
2420,27.000000,55.000000,95.000000
2421,27.000000,52.000000,96.000000
2422,27.000000,49.000000,89.000000
2423,29.000000,46.000000,80.000000
2424,29.000000,40.000000,73.000000
2425,27.000000,38.000000,70.000000
2426,25.000000,39.000000,68.000000
2427,27.000000,45.000000,73.000000
2428,25.000000,47.000000,73.000000
2429,26.000000,41.000000,72.000000
2430,26.000000,41.000000,72.000000
2431,26.000000,41.000000,72.000000
2432,25.000000,40.000000,71.000000
2433,104.000000,94.000000,83.000000
2434,105.000000,95.000000,82.000000
2435,132.000000,123.000000,107.000000
2436,116.000000,103.000000,87.000000
2437,115.000000,102.000000,85.000000
2438,124.000000,111.000000,94.000000
2439,126.000000,115.000000,95.000000
2440,159.000000,151.000000,131.000000
2441,189.000000,181.000000,176.000000
2442,130.000000,122.000000,112.000000
2443,159.000000,150.000000,146.000000
2444,174.000000,168.000000,165.000000
2445,195.000000,193.000000,187.000000
2446,218.000000,220.000000,212.000000
2447,217.000000,215.000000,204.000000
2448,172.000000,165.000000,150.000000
2449,158.000000,146.000000,129.000000
2450,156.000000,145.000000,129.000000
2451,160.000000,153.000000,140.000000
2452,152.000000,147.000000,138.000000
2453,134.000000,132.000000,125.000000
2454,121.000000,122.000000,114.000000
2455,126.000000,129.000000,123.000000
2456,159.000000,160.000000,153.000000
2457,158.000000,157.000000,148.000000
2458,146.000000,140.000000,127.000000
2459,142.000000,136.000000,121.000000
2460,117.000000,112.000000,95.000000
2461,102.000000,98.000000,87.000000
2462,110.000000,110.000000,97.000000
2463,123.000000,122.000000,109.000000
2464,132.000000,129.000000,115.000000
2465,136.000000,133.000000,116.000000
2466,134.000000,131.000000,113.000000
2467,134.000000,131.000000,114.000000
2468,129.000000,126.000000,109.000000
2469,96.000000,92.000000,80.000000
2470,98.000000,91.000000,80.000000
2471,114.000000,106.000000,96.000000
2472,101.000000,96.000000,88.000000
2473,117.000000,113.000000,101.000000
2474,129.000000,125.000000,112.000000
2475,88.000000,82.000000,70.000000
2476,88.000000,79.000000,68.000000
2477,51.000000,41.000000,33.000000
2478,32.000000,21.000000,19.000000
2479,34.000000,22.000000,26.000000
2480,61.000000,62.000000,69.000000
2481,157.000000,166.000000,164.000000
2482,199.000000,198.000000,193.000000
2483,187.000000,182.000000,183.000000
2484,164.000000,170.000000,170.000000
2485,157.000000,165.000000,167.000000
2486,185.000000,188.000000,191.000000
2487,117.000000,115.000000,116.000000
2488,41.000000,33.000000,27.000000
2489,75.000000,66.000000,53.000000
2490,132.000000,124.000000,105.000000
2491,156.000000,145.000000,125.000000
2492,144.000000,137.000000,116.000000
2493,137.000000,131.000000,110.000000
2494,150.000000,143.000000,126.000000
2495,129.000000,121.000000,109.000000
2496,138.000000,128.000000,116.000000
2497,152.000000,141.000000,126.000000
2498,145.000000,137.000000,118.000000
2499,158.000000,156.000000,141.000000
2500,173.000000,166.000000,154.000000
2501,173.000000,159.000000,149.000000
2502,97.000000,95.000000,74.000000
2503,123.000000,119.000000,106.000000
2504,173.000000,168.000000,160.000000
2505,182.000000,174.000000,171.000000
2506,185.000000,177.000000,174.000000
2507,181.000000,173.000000,168.000000
2508,157.000000,149.000000,143.000000
2509,65.000000,57.000000,51.000000
2510,75.000000,67.000000,62.000000
2511,116.000000,114.000000,114.000000
2512,125.000000,133.000000,140.000000
2513,127.000000,141.000000,156.000000
2514,110.000000,124.000000,140.000000
2515,128.000000,141.000000,157.000000
2516,115.000000,115.000000,129.000000
2517,102.000000,97.000000,99.000000
2518,95.000000,88.000000,81.000000
2519,119.000000,116.000000,110.000000
2520,113.000000,111.000000,112.000000
2521,70.000000,75.000000,98.000000
2522,38.000000,42.000000,81.000000
2523,26.000000,28.000000,60.000000
2524,31.000000,29.000000,60.000000
2525,27.000000,27.000000,60.000000
2526,27.000000,31.000000,66.000000
2527,29.000000,38.000000,73.000000
2528,26.000000,32.000000,65.000000
2529,27.000000,30.000000,62.000000
2530,25.000000,31.000000,60.000000
2531,23.000000,40.000000,65.000000
2532,30.000000,55.000000,91.000000
2533,37.000000,68.000000,109.000000
2534,35.000000,71.000000,117.000000
2535,34.000000,71.000000,116.000000
2536,32.000000,69.000000,114.000000
2537,31.000000,68.000000,113.000000
2538,32.000000,66.000000,111.000000
2539,30.000000,63.000000,105.000000
2540,29.000000,59.000000,100.000000
2541,28.000000,57.000000,97.000000
2542,27.000000,57.000000,93.000000
2543,25.000000,54.000000,85.000000
2544,25.000000,54.000000,87.000000
2545,26.000000,54.000000,91.000000
2546,28.000000,56.000000,96.000000
2547,27.000000,55.000000,95.000000
2548,27.000000,54.000000,94.000000
2549,27.000000,49.000000,90.000000
2550,28.000000,47.000000,83.000000
2551,27.000000,43.000000,73.000000
2552,25.000000,40.000000,68.000000
2553,25.000000,40.000000,68.000000
2554,27.000000,44.000000,72.000000
2555,28.000000,46.000000,74.000000
2556,25.000000,44.000000,72.000000
2557,28.000000,43.000000,74.000000
2558,28.000000,43.000000,74.000000
2559,27.000000,42.000000,73.000000
2560,27.000000,42.000000,73.000000
2561,121.000000,109.000000,93.000000
2562,119.000000,107.000000,90.000000
2563,118.000000,107.000000,86.000000
2564,115.000000,101.000000,87.000000
2565,125.000000,111.000000,97.000000
2566,131.000000,117.000000,104.000000
2567,127.000000,116.000000,101.000000
2568,212.000000,203.000000,195.000000
2569,162.000000,151.000000,138.000000
2570,142.000000,131.000000,106.000000
2571,94.000000,87.000000,71.000000
2572,95.000000,85.000000,77.000000
2573,92.000000,86.000000,78.000000
2574,112.000000,107.000000,103.000000
2575,111.000000,108.000000,106.000000
2576,135.000000,128.000000,116.000000
2577,150.000000,138.000000,119.000000
2578,155.000000,144.000000,128.000000
2579,157.000000,150.000000,137.000000
2580,129.000000,125.000000,118.000000
2581,125.000000,124.000000,123.000000
2582,137.000000,140.000000,136.000000
2583,110.000000,114.000000,111.000000
2584,139.000000,140.000000,135.000000
2585,130.000000,129.000000,123.000000
2586,153.000000,147.000000,135.000000
2587,140.000000,135.000000,116.000000
2588,138.000000,134.000000,109.000000
2589,113.000000,107.000000,94.000000
2590,100.000000,97.000000,87.000000
2591,114.000000,111.000000,103.000000
2592,128.000000,124.000000,114.000000
2593,135.000000,132.000000,118.000000
2594,138.000000,135.000000,118.000000
2595,135.000000,132.000000,115.000000
2596,134.000000,131.000000,114.000000
2597,123.000000,123.000000,106.000000
2598,90.000000,86.000000,75.000000
2599,106.000000,99.000000,93.000000
2600,109.000000,109.000000,99.000000
2601,108.000000,108.000000,95.000000
2602,110.000000,109.000000,98.000000
2603,107.000000,104.000000,93.000000
2604,118.000000,113.000000,97.000000
2605,99.000000,89.000000,76.000000
2606,43.000000,28.000000,21.000000
2607,38.000000,17.000000,19.000000
2608,40.000000,32.000000,40.000000
2609,86.000000,91.000000,94.000000
2610,183.000000,184.000000,185.000000
2611,162.000000,163.000000,165.000000
2612,146.000000,146.000000,151.000000
2613,163.000000,161.000000,167.000000
2614,65.000000,59.000000,61.000000
2615,43.000000,32.000000,28.000000
2616,61.000000,43.000000,29.000000
2617,125.000000,109.000000,92.000000
2618,146.000000,137.000000,116.000000
2619,157.000000,143.000000,127.000000
2620,158.000000,147.000000,130.000000
2621,150.000000,141.000000,123.000000
2622,145.000000,138.000000,119.000000
2623,157.000000,150.000000,134.000000
2624,176.000000,168.000000,156.000000
2625,171.000000,162.000000,152.000000
2626,168.000000,163.000000,149.000000
2627,169.000000,160.000000,149.000000
2628,143.000000,139.000000,131.000000
2629,179.000000,183.000000,176.000000
2630,176.000000,175.000000,174.000000
2631,179.000000,178.000000,173.000000
2632,187.000000,185.000000,178.000000
2633,181.000000,173.000000,170.000000
2634,177.000000,169.000000,166.000000
2635,181.000000,174.000000,170.000000
2636,180.000000,172.000000,166.000000
2637,164.000000,152.000000,142.000000
2638,85.000000,74.000000,63.000000
2639,74.000000,64.000000,57.000000
2640,104.000000,93.000000,91.000000
2641,101.000000,101.000000,97.000000
2642,161.000000,162.000000,158.000000
2643,154.000000,154.000000,150.000000
2644,93.000000,95.000000,87.000000
2645,134.000000,135.000000,123.000000
2646,130.000000,130.000000,118.000000
2647,110.000000,104.000000,92.000000
2648,94.000000,95.000000,103.000000
2649,47.000000,58.000000,92.000000
2650,34.000000,32.000000,68.000000
2651,23.000000,28.000000,58.000000
2652,30.000000,28.000000,59.000000
2653,27.000000,27.000000,61.000000
2654,28.000000,32.000000,67.000000
2655,29.000000,34.000000,71.000000
2656,28.000000,30.000000,64.000000
2657,29.000000,31.000000,62.000000
2658,26.000000,36.000000,65.000000
2659,25.000000,50.000000,78.000000
2660,33.000000,69.000000,106.000000
2661,35.000000,73.000000,114.000000
2662,35.000000,73.000000,115.000000
2663,34.000000,71.000000,116.000000
2664,32.000000,69.000000,114.000000
2665,31.000000,68.000000,113.000000
2666,32.000000,66.000000,111.000000
2667,30.000000,63.000000,105.000000
2668,29.000000,60.000000,101.000000
2669,29.000000,58.000000,98.000000
2670,28.000000,58.000000,94.000000
2671,24.000000,53.000000,84.000000
2672,25.000000,54.000000,87.000000
2673,27.000000,55.000000,92.000000
2674,29.000000,57.000000,97.000000
2675,27.000000,55.000000,95.000000
2676,24.000000,51.000000,91.000000
2677,27.000000,47.000000,82.000000
2678,29.000000,46.000000,76.000000
2679,26.000000,42.000000,68.000000
2680,26.000000,44.000000,68.000000
2681,28.000000,45.000000,70.000000
2682,26.000000,48.000000,74.000000
2683,27.000000,45.000000,73.000000
2684,29.000000,43.000000,73.000000
2685,28.000000,43.000000,74.000000
2686,28.000000,43.000000,74.000000
2687,28.000000,43.000000,74.000000
2688,26.000000,41.000000,72.000000
2689,124.000000,116.000000,100.000000
2690,121.000000,112.000000,96.000000
2691,116.000000,107.000000,91.000000
2692,119.000000,106.000000,91.000000
2693,122.000000,109.000000,94.000000
2694,117.000000,105.000000,90.000000
2695,118.000000,103.000000,94.000000
2696,115.000000,101.000000,87.000000
2697,127.000000,114.000000,96.000000
2698,133.000000,125.000000,105.000000
2699,123.000000,117.000000,98.000000
2700,100.000000,92.000000,75.000000
2701,105.000000,95.000000,75.000000
2702,127.000000,113.000000,92.000000
2703,135.000000,121.000000,102.000000
2704,143.000000,131.000000,112.000000
2705,141.000000,132.000000,112.000000
2706,149.000000,140.000000,124.000000
2707,145.000000,139.000000,125.000000
2708,122.000000,118.000000,107.000000
2709,96.000000,93.000000,87.000000
2710,92.000000,87.000000,88.000000
2711,70.000000,69.000000,68.000000
2712,87.000000,86.000000,81.000000
2713,122.000000,122.000000,114.000000
2714,140.000000,137.000000,127.000000
2715,145.000000,141.000000,126.000000
2716,142.000000,136.000000,116.000000
2717,134.000000,128.000000,107.000000
2718,107.000000,104.000000,94.000000
2719,102.000000,99.000000,93.000000
2720,121.000000,118.000000,110.000000
2721,128.000000,126.000000,114.000000
2722,132.000000,128.000000,116.000000
2723,138.000000,135.000000,119.000000
2724,134.000000,131.000000,113.000000
2725,140.000000,136.000000,115.000000
2726,119.000000,114.000000,101.000000
2727,88.000000,83.000000,76.000000
2728,111.000000,107.000000,95.000000
2729,113.000000,109.000000,97.000000
2730,113.000000,109.000000,97.000000
2731,109.000000,106.000000,93.000000
2732,115.000000,111.000000,99.000000
2733,116.000000,110.000000,92.000000
2734,100.000000,91.000000,73.000000
2735,79.000000,67.000000,51.000000
2736,39.000000,29.000000,28.000000
2737,46.000000,42.000000,48.000000
2738,100.000000,100.000000,112.000000
2739,186.000000,183.000000,187.000000
2740,175.000000,170.000000,172.000000
2741,62.000000,53.000000,55.000000
2742,43.000000,32.000000,29.000000
2743,75.000000,66.000000,51.000000
2744,134.000000,126.000000,106.000000
2745,163.000000,155.000000,136.000000
2746,159.000000,150.000000,135.000000
2747,167.000000,154.000000,144.000000
2748,175.000000,163.000000,150.000000
2749,160.000000,149.000000,132.000000
2750,142.000000,134.000000,115.000000
2751,133.000000,125.000000,106.000000
2752,148.000000,138.000000,120.000000
2753,155.000000,145.000000,129.000000
2754,148.000000,141.000000,128.000000
2755,119.000000,116.000000,108.000000
2756,157.000000,153.000000,146.000000
2757,152.000000,148.000000,141.000000
2758,177.000000,173.000000,169.000000
2759,182.000000,178.000000,173.000000
2760,191.000000,185.000000,179.000000
2761,185.000000,181.000000,178.000000
2762,174.000000,167.000000,161.000000
2763,162.000000,154.000000,148.000000
2764,173.000000,166.000000,160.000000
2765,185.000000,178.000000,172.000000
2766,176.000000,168.000000,157.000000
2767,124.000000,119.000000,107.000000
2768,150.000000,147.000000,138.000000
2769,173.000000,169.000000,164.000000
2770,169.000000,168.000000,164.000000
2771,190.000000,190.000000,189.000000
2772,187.000000,188.000000,183.000000
2773,133.000000,131.000000,121.000000
2774,131.000000,128.000000,118.000000
2775,128.000000,123.000000,106.000000
2776,81.000000,86.000000,102.000000
2777,42.000000,53.000000,94.000000
2778,26.000000,32.000000,70.000000
2779,26.000000,27.000000,61.000000
2780,32.000000,36.000000,69.000000
2781,31.000000,35.000000,71.000000
2782,25.000000,29.000000,67.000000
2783,27.000000,33.000000,68.000000
2784,28.000000,28.000000,62.000000
2785,28.000000,32.000000,61.000000
2786,27.000000,45.000000,74.000000
2787,34.000000,67.000000,109.000000
2788,36.000000,74.000000,121.000000
2789,35.000000,73.000000,120.000000
2790,33.000000,71.000000,118.000000
2791,35.000000,69.000000,116.000000
2792,34.000000,68.000000,114.000000
2793,33.000000,66.000000,112.000000
2794,33.000000,64.000000,110.000000
2795,30.000000,61.000000,104.000000
2796,28.000000,60.000000,99.000000
2797,27.000000,58.000000,96.000000
2798,27.000000,54.000000,90.000000
2799,27.000000,48.000000,81.000000
2800,26.000000,50.000000,83.000000
2801,29.000000,55.000000,90.000000
2802,28.000000,55.000000,92.000000
2803,27.000000,52.000000,87.000000
2804,25.000000,48.000000,80.000000
2805,29.000000,45.000000,79.000000
2806,27.000000,44.000000,73.000000
2807,25.000000,45.000000,70.000000
2808,25.000000,46.000000,72.000000
2809,26.000000,47.000000,75.000000
2810,26.000000,47.000000,76.000000
2811,26.000000,45.000000,75.000000
2812,28.000000,43.000000,74.000000
2813,27.000000,44.000000,72.000000
2814,27.000000,44.000000,72.000000
2815,27.000000,43.000000,72.000000
2816,27.000000,41.000000,73.000000
2817,116.000000,108.000000,97.000000
2818,119.000000,112.000000,101.000000
2819,112.000000,106.000000,94.000000
2820,118.000000,108.000000,95.000000
2821,117.000000,108.000000,95.000000
2822,113.000000,103.000000,91.000000
2823,109.000000,97.000000,87.000000
2824,113.000000,102.000000,87.000000
2825,125.000000,114.000000,96.000000
2826,135.000000,126.000000,109.000000
2827,143.000000,137.000000,121.000000
2828,142.000000,136.000000,120.000000
2829,136.000000,128.000000,110.000000
2830,141.000000,131.000000,111.000000
2831,143.000000,128.000000,109.000000
2832,143.000000,131.000000,112.000000
2833,143.000000,133.000000,113.000000
2834,147.000000,135.000000,117.000000
2835,150.000000,141.000000,125.000000
2836,119.000000,113.000000,99.000000
2837,62.000000,56.000000,47.000000
2838,57.000000,50.000000,49.000000
2839,75.000000,76.000000,74.000000
2840,102.000000,106.000000,99.000000
2841,127.000000,131.000000,122.000000
2842,113.000000,108.000000,99.000000
2843,145.000000,137.000000,124.000000
2844,148.000000,139.000000,121.000000
2845,141.000000,134.000000,117.000000
2846,129.000000,126.000000,114.000000
2847,106.000000,103.000000,95.000000
2848,102.000000,99.000000,91.000000
2849,117.000000,115.000000,102.000000
2850,127.000000,123.000000,111.000000
2851,133.000000,130.000000,114.000000
2852,135.000000,132.000000,113.000000
2853,136.000000,136.000000,118.000000
2854,143.000000,138.000000,125.000000
2855,125.000000,117.000000,106.000000
2856,96.000000,92.000000,80.000000
2857,114.000000,110.000000,98.000000
2858,112.000000,110.000000,96.000000
2859,117.000000,117.000000,101.000000
2860,121.000000,121.000000,105.000000
2861,120.000000,119.000000,104.000000
2862,115.000000,112.000000,97.000000
2863,112.000000,106.000000,92.000000
2864,68.000000,58.000000,50.000000
2865,38.000000,29.000000,28.000000
2866,52.000000,42.000000,48.000000
2867,81.000000,73.000000,73.000000
2868,45.000000,35.000000,32.000000
2869,51.000000,40.000000,31.000000
2870,93.000000,85.000000,66.000000
2871,134.000000,127.000000,102.000000
2872,151.000000,142.000000,122.000000
2873,167.000000,158.000000,143.000000
2874,177.000000,167.000000,155.000000
2875,170.000000,158.000000,145.000000
2876,162.000000,151.000000,134.000000
2877,167.000000,156.000000,138.000000
2878,154.000000,143.000000,125.000000
2879,149.000000,138.000000,120.000000
2880,137.000000,125.000000,108.000000
2881,129.000000,120.000000,104.000000
2882,127.000000,120.000000,107.000000
2883,145.000000,140.000000,130.000000
2884,135.000000,129.000000,120.000000
2885,118.000000,112.000000,103.000000
2886,145.000000,138.000000,130.000000
2887,173.000000,170.000000,164.000000
2888,193.000000,192.000000,189.000000
2889,188.000000,188.000000,183.000000
2890,176.000000,173.000000,166.000000
2891,177.000000,171.000000,164.000000
2892,178.000000,171.000000,165.000000
2893,183.000000,176.000000,170.000000
2894,175.000000,167.000000,157.000000
2895,171.000000,166.000000,157.000000
2896,188.000000,185.000000,178.000000
2897,189.000000,188.000000,185.000000
2898,199.000000,199.000000,198.000000
2899,192.000000,195.000000,195.000000
2900,175.000000,175.000000,174.000000
2901,159.000000,158.000000,151.000000
2902,128.000000,125.000000,117.000000
2903,129.000000,123.000000,109.000000
2904,77.000000,81.000000,100.000000
2905,40.000000,47.000000,87.000000
2906,28.000000,32.000000,67.000000
2907,24.000000,22.000000,54.000000
2908,48.000000,53.000000,85.000000
2909,31.000000,35.000000,71.000000
2910,26.000000,30.000000,68.000000
2911,27.000000,31.000000,65.000000
2912,27.000000,33.000000,62.000000
2913,27.000000,41.000000,69.000000
2914,33.000000,59.000000,94.000000
2915,35.000000,72.000000,114.000000
2916,36.000000,74.000000,121.000000
2917,35.000000,73.000000,120.000000
2918,33.000000,71.000000,118.000000
2919,34.000000,68.000000,116.000000
2920,33.000000,67.000000,113.000000
2921,32.000000,66.000000,111.000000
2922,32.000000,63.000000,109.000000
2923,30.000000,61.000000,104.000000
2924,28.000000,60.000000,99.000000
2925,27.000000,58.000000,97.000000
2926,27.000000,54.000000,90.000000
2927,26.000000,47.000000,79.000000
2928,25.000000,49.000000,83.000000
2929,29.000000,55.000000,90.000000
2930,29.000000,57.000000,93.000000
2931,27.000000,52.000000,87.000000
2932,27.000000,49.000000,81.000000
2933,27.000000,47.000000,76.000000
2934,28.000000,48.000000,78.000000
2935,27.000000,48.000000,77.000000
2936,26.000000,47.000000,76.000000
2937,27.000000,47.000000,79.000000
2938,27.000000,48.000000,77.000000
2939,26.000000,44.000000,74.000000
2940,26.000000,41.000000,72.000000
2941,27.000000,44.000000,72.000000
2942,27.000000,44.000000,72.000000
2943,28.000000,45.000000,73.000000
2944,28.000000,45.000000,75.000000
2945,89.000000,83.000000,77.000000
2946,96.000000,91.000000,85.000000
2947,89.000000,85.000000,79.000000
2948,111.000000,103.000000,93.000000
2949,110.000000,104.000000,93.000000
2950,109.000000,103.000000,91.000000
2951,109.000000,100.000000,90.000000
2952,104.000000,96.000000,81.000000
2953,115.000000,106.000000,89.000000
2954,129.000000,120.000000,106.000000
2955,143.000000,137.000000,124.000000
2956,120.000000,117.000000,104.000000
2957,108.000000,101.000000,86.000000
2958,134.000000,124.000000,106.000000
2959,142.000000,127.000000,109.000000
2960,144.000000,131.000000,112.000000
2961,144.000000,134.000000,113.000000
2962,146.000000,132.000000,113.000000
2963,151.000000,140.000000,123.000000
2964,125.000000,116.000000,101.000000
2965,83.000000,74.000000,64.000000
2966,65.000000,55.000000,52.000000
2967,113.000000,103.000000,104.000000
2968,123.000000,113.000000,113.000000
2969,145.000000,135.000000,132.000000
2970,102.000000,93.000000,85.000000
2971,138.000000,128.000000,115.000000
2972,145.000000,135.000000,117.000000
2973,143.000000,136.000000,122.000000
2974,136.000000,134.000000,119.000000
2975,121.000000,119.000000,107.000000
2976,101.000000,98.000000,89.000000
2977,105.000000,102.000000,91.000000
2978,120.000000,116.000000,104.000000
2979,130.000000,127.000000,112.000000
2980,133.000000,131.000000,112.000000
2981,129.000000,131.000000,117.000000
2982,140.000000,135.000000,121.000000
2983,143.000000,133.000000,119.000000
2984,109.000000,105.000000,92.000000
2985,126.000000,123.000000,110.000000
2986,123.000000,122.000000,107.000000
2987,121.000000,123.000000,105.000000
2988,128.000000,130.000000,111.000000
2989,121.000000,124.000000,108.000000
2990,122.000000,124.000000,109.000000
2991,117.000000,117.000000,103.000000
2992,113.000000,104.000000,87.000000
2993,58.000000,46.000000,37.000000
2994,42.000000,26.000000,24.000000
2995,39.000000,27.000000,22.000000
2996,67.000000,54.000000,47.000000
2997,124.000000,112.000000,100.000000
2998,136.000000,129.000000,113.000000
2999,148.000000,140.000000,124.000000
3000,160.000000,151.000000,135.000000
3001,162.000000,154.000000,140.000000
3002,148.000000,138.000000,127.000000
3003,175.000000,163.000000,148.000000
3004,164.000000,153.000000,135.000000
3005,159.000000,146.000000,126.000000
3006,156.000000,143.000000,125.000000
3007,158.000000,144.000000,126.000000
3008,147.000000,133.000000,116.000000
3009,148.000000,139.000000,122.000000
3010,159.000000,152.000000,141.000000
3011,163.000000,156.000000,146.000000
3012,183.000000,176.000000,166.000000
3013,147.000000,139.000000,128.000000
3014,148.000000,138.000000,129.000000
3015,180.000000,178.000000,172.000000
3016,185.000000,189.000000,186.000000
3017,177.000000,180.000000,173.000000
3018,181.000000,180.000000,173.000000
3019,180.000000,175.000000,168.000000
3020,183.000000,175.000000,169.000000
3021,166.000000,158.000000,151.000000
3022,165.000000,156.000000,149.000000
3023,165.000000,160.000000,154.000000
3024,143.000000,141.000000,137.000000
3025,130.000000,130.000000,129.000000
3026,125.000000,128.000000,128.000000
3027,167.000000,171.000000,174.000000
3028,141.000000,141.000000,143.000000
3029,120.000000,118.000000,113.000000
3030,127.000000,123.000000,119.000000
3031,129.000000,124.000000,115.000000
3032,70.000000,74.000000,95.000000
3033,28.000000,35.000000,72.000000
3034,28.000000,30.000000,64.000000
3035,29.000000,26.000000,56.000000
3036,36.000000,41.000000,74.000000
3037,25.000000,29.000000,65.000000
3038,25.000000,29.000000,66.000000
3039,26.000000,31.000000,62.000000
3040,26.000000,37.000000,63.000000
3041,27.000000,48.000000,78.000000
3042,34.000000,65.000000,105.000000
3043,35.000000,72.000000,117.000000
3044,36.000000,74.000000,121.000000
3045,35.000000,73.000000,120.000000
3046,34.000000,71.000000,118.000000
3047,33.000000,68.000000,115.000000
3048,32.000000,66.000000,112.000000
3049,31.000000,65.000000,110.000000
3050,32.000000,62.000000,108.000000
3051,30.000000,61.000000,104.000000
3052,29.000000,60.000000,101.000000
3053,28.000000,58.000000,97.000000
3054,26.000000,53.000000,89.000000
3055,27.000000,48.000000,81.000000
3056,26.000000,49.000000,83.000000
3057,26.000000,51.000000,87.000000
3058,28.000000,56.000000,92.000000
3059,27.000000,53.000000,88.000000
3060,29.000000,53.000000,85.000000
3061,26.000000,51.000000,78.000000
3062,26.000000,50.000000,82.000000
3063,26.000000,49.000000,81.000000
3064,27.000000,49.000000,79.000000
3065,28.000000,48.000000,83.000000
3066,25.000000,46.000000,77.000000
3067,24.000000,42.000000,73.000000
3068,27.000000,43.000000,73.000000
3069,25.000000,42.000000,71.000000
3070,27.000000,45.000000,74.000000
3071,28.000000,46.000000,75.000000
3072,25.000000,43.000000,74.000000
3073,78.000000,68.000000,66.000000
3074,79.000000,71.000000,65.000000
3075,81.000000,74.000000,66.000000
3076,93.000000,83.000000,76.000000
3077,93.000000,86.000000,79.000000
3078,92.000000,87.000000,83.000000
3079,102.000000,98.000000,88.000000
3080,109.000000,105.000000,94.000000
3081,102.000000,98.000000,82.000000
3082,106.000000,99.000000,83.000000
3083,118.000000,111.000000,98.000000
3084,103.000000,100.000000,88.000000
3085,116.000000,109.000000,93.000000
3086,137.000000,125.000000,106.000000
3087,147.000000,134.000000,117.000000
3088,147.000000,135.000000,118.000000
3089,148.000000,136.000000,118.000000
3090,145.000000,134.000000,113.000000
3091,149.000000,138.000000,121.000000
3092,141.000000,128.000000,112.000000
3093,113.000000,100.000000,86.000000
3094,47.000000,32.000000,26.000000
3095,53.000000,38.000000,35.000000
3096,39.000000,24.000000,21.000000
3097,60.000000,45.000000,43.000000
3098,58.000000,49.000000,37.000000
3099,129.000000,122.000000,106.000000
3100,150.000000,143.000000,125.000000
3101,150.000000,143.000000,128.000000
3102,141.000000,137.000000,121.000000
3103,128.000000,126.000000,111.000000
3104,118.000000,116.000000,104.000000
3105,103.000000,100.000000,92.000000
3106,103.000000,101.000000,91.000000
3107,125.000000,123.000000,111.000000
3108,129.000000,127.000000,112.000000
3109,134.000000,131.000000,116.000000
3110,135.000000,132.000000,117.000000
3111,141.000000,138.000000,123.000000
3112,137.000000,133.000000,118.000000
3113,120.000000,119.000000,103.000000
3114,121.000000,120.000000,106.000000
3115,134.000000,132.000000,118.000000
3116,132.000000,131.000000,114.000000
3117,129.000000,130.000000,112.000000
3118,120.000000,121.000000,105.000000
